state_code,district_code,district_name,district_key,households_2011,persons_2011,males_2011,females_2011,rural_pop_2011,rural_hh_2011,urban_pop_2011,urban_hh_2011,urban_pct_2011,persons_2001,males_2001,females_2001,rural_2001,number_of_households_2001,scheduled_caste_population_2001,scheduled_tribe_population_2001,persons__literate_2001,persons__literacy_rate_2001,males__literatacy_rate_2001,females__literacy_rate_2001,total_educated_2001,below_primary_2001,primary_2001,middle_2001,matric_higher_secondary_diploma_2001,graduate_and_above_2001,x0___4_years_2001,x5___14_years_2001,x15___59_years_2001,total_workers_2001,main_workers_2001,marginal_workers_2001,non_workers_2001,total_inhabited_villages_2001,drinking_water_facilities_2001,safe_drinking_water_2001,primary_school_2001,middle_schools_2001,college_2001,medical_facility_2001,primary_health_centre_2001,bus_services_2001,paved_approach_road_2001,permanent_house_2001,semi_permanent_house_2001,temporary_house_2001,villages_inhabited,villages_uninhabited,towns,area_sqkm,pop_per_sqkm,pincodes
09,186,Sant Kabir Nagar,santkabirnagar,256645,1715183,869656,845527,1586652,237921,128531,18724,7.49,1420226.0,719465.0,700761.0,1319675,209122.0,,307,573384.0,50.88,66.57,34.92,573384.0,171503.0,166682.0,96863.0,91256.0,20153.0,192455.0,423582.0,688764.0,489070.0,295045.0,194025.0,931156.0,1576.0,1555.0,1551.0,691.0,148,6,262.0,14,52,832,66.6,20.7,12.7,1582,144,6,1646,1042,"[272162, 272164, 272172, 272173, 272176, 272199, 272270, 272271]"
09,187,Mahrajganj,mahrajganj,426565,2684703,1381754,1302949,2549973,404790,134730,21775,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,50,7,2952,909,
09,188,Gorakhpur,gorakhpur,692960,4440895,2277777,2163118,3604766,554999,836129,137961,18.83,3769456.0,1923197.0,1846259.0,3030865,555775.0,,898,1798769.0,58.49,73.57,42.88,1798769.0,439965.0,417463.0,344819.0,403787.0,142000.0,448796.0,1075724.0,1950741.0,1136295.0,692824.0,443471.0,2633161.0,2924.0,2823.0,2823.0,1635.0,453,22,509.0,43,79,1603,69.2,21.4,9.4,2937,382,14,3321,1337,"[273001, 273002, 273003, 273004, 273005, 273006, 273007, 273008, 273009, 273010, 273012, 273013, 273014, 273015, 273016, 273017, 273152, 273158, 273165, 273201, 273202, 273203, 273209, 273211, 273212, 273213, 273401, 273402, 273403, 273404, 273406, 273407, 273408, 273409, 273411, 273412, 273413]"
09,189,Kushinagar,kushinagar,561062,3564544,1818055,1746489,3396437,533834,168107,27228,4.72,2893196.0,1473637.0,1419559.0,2760673,427910.0,,419,1082779.0,46.94,63.64,29.64,1082779.0,303093.0,277443.0,193620.0,213155.0,51110.0,376419.0,846852.0,1454900.0,990123.0,574887.0,415236.0,1903073.0,1572.0,1561.0,1560.0,1224.0,243,26,418.0,34,120,923,53.0,6.9,40.0,1579,60,8,2905,1227,"[274149, 274203, 274206, 274207, 274301, 274302, 274303, 274304, 274305, 274306, 274401, 274403, 274406, 274407, 274409, 274801, 274802]"
09,190,Deoria,deoria,468346,3100946,1537436,1563510,2784143,420650,316803,47696,10.22,2712650.0,1355023.0,1357627.0,2444345,379407.0,,533,1288320.0,58.64,75.01,42.51,1288320.0,320758.0,293746.0,241401.0,313605.0,73776.0,330521.0,788240.0,1363151.0,773902.0,465463.0,308439.0,1938748.0,2008.0,1985.0,1985.0,1389.0,336,18,514.0,33,154,1206,68.6,15.7,15.7,2019,143,10,2540,1221,"[274001, 274182, 274201, 274202, 274204, 274205, 274208, 274404, 274405, 274408, 274501, 274502, 274505, 274506, 274508, 274509, 274601, 274602, 274603, 274604, 274701, 274702, 274703, 274704, 274705, 274806, 274807, 274808]"
09,191,Azamgarh,azamgarh,665232,4613913,2285004,2328909,4220512,611588,393401,53644,8.53,3939916.0,1950415.0,1989501.0,3642615,542994.0,,700,1790357.0,56.95,71.04,43.4,1790357.0,481703.0,488064.0,301696.0,335005.0,88331.0,519565.0,1154556.0,1918831.0,1199842.0,770269.0,429573.0,2740074.0,3792.0,3702.0,3699.0,1753.0,432,30,543.0,38,243,2149,48.7,45.6,5.6,3800,301,20,4054,1138,"[223221, 223223, 223224, 223225, 223226, 223227, 276001, 276121, 276122, 276123, 276124, 276125, 276127, 276128, 276131, 276135, 276136, 276137, 276138, 276139, 276140, 276141, 276142, 276143, 276201, 276202, 276203, 276204, 276205, 276206, 276207, 276208, 276288, 276301, 276302, 276303, 276304, 276404, 276406]"
09,192,Mau,mau,324424,2205968,1114709,1091259,1706760,253645,499208,70779,22.63,1853997.0,933523.0,920474.0,1493628,250586.0,,429,919974.0,62.16,75.6,48.66,919974.0,240832.0,230309.0,151200.0,209941.0,51432.0,242754.0,543147.0,921310.0,599400.0,396864.0,202536.0,1254597.0,1499.0,1458.0,1458.0,849.0,252,12,292.0,24,58,1000,57.6,36.1,6.3,1499,111,14,1713,1288,"[221601, 221705, 275102, 275103, 275105, 275303]"
09,193,Ballia,ballia,480268,3239774,1672902,1566872,2935665,435184,304109,45084,9.39,2761620.0,1413774.0,1347846.0,2491676,380008.0,,273,1298700.0,57.86,71.91,43.16,1298700.0,278437.0,290499.0,242750.0,356292.0,79805.0,330380.0,778794.0,1411492.0,794435.0,504543.0,289892.0,1967185.0,1830.0,1795.0,1793.0,1056.0,316,8,457.0,39,215,1070,56.7,28.3,15.0,1843,518,11,2981,1087,"[221701, 221709, 221711, 221712, 221713, 221715, 221716, 221717, 221718, 277001, 277121, 277123, 277124, 277201, 277202, 277203, 277204, 277205, 277207, 277208, 277209, 277210, 277211, 277213, 277214, 277216, 277219, 277301, 277302, 277303, 277304, 277401, 277402, 277403, 277501, 277502, 277503, 277504, 277506]"
09,194,Jaunpur,jaunpur,663513,4494204,2220465,2273739,4147624,613244,346580,50269,7.71,3911679.0,1941903.0,1969776.0,3622268,549264.0,,376,1871674.0,59.84,76.18,44.07,1871674.0,489839.0,474457.0,320040.0,353792.0,102382.0,521092.0,1131270.0,1870525.0,1215515.0,789047.0,426468.0,2696164.0,3290.0,3266.0,3264.0,1919.0,539,40,621.0,30,191,2009,49.7,43.3,7.0,3287,94,13,4038,1113,"[222001, 222002, 222003, 222101, 222105, 222109, 222125, 222127, 222128, 222129, 222131, 222132, 222133, 222135, 222136, 222137, 222138, 222139, 222141, 222142, 222143, 222144, 222145, 222146, 222148, 222149, 222161, 222162, 222165, 222170, 222175, 222180, 222181, 222201, 222202, 222203, 222204, 223101, 223102, 223103, 223104, 223105]"
09,195,Ghazipur,ghazipur,546664,3620268,1855075,1765193,3345908,505095,274360,41569,7.58,3037582.0,1537141.0,1500441.0,2804212,426203.0,,282,1444871.0,59.55,74.87,44.03,1444871.0,358774.0,339108.0,271095.0,343199.0,83003.0,393399.0,886044.0,1504660.0,953512.0,647379.0,306133.0,2084070.0,2665.0,2597.0,2597.0,1308.0,393,20,493.0,32,369,1317,49.8,42.1,8.1,2740,627,8,3377,1072,"[232325, 232326, 232327, 232328, 232329, 232330, 232331, 232332, 232333, 232336, 232339, 232340, 233001, 233002, 233221, 233222, 233223, 233224, 233225, 233226, 233227, 233228, 233229, 233230, 233231, 233232, 233233, 233300, 233301, 233302, 233303, 233304, 233305, 233306, 233307, 233310, 233311, 275201, 275202, 275203, 275204, 275205]"
09,196,Chandauli,chandauli,296804,1952756,1017905,934851,1710203,259129,242553,37675,12.42,1643251.0,855123.0,788128.0,1469693,234574.0,,253,785284.0,59.72,74.04,44.13,785284.0,187013.0,183781.0,152196.0,190941.0,48931.0,210260.0,459310.0,846713.0,527633.0,339953.0,187680.0,1115618.0,1419.0,1370.0,1363.0,748.0,231,15,282.0,21,194,878,46.5,47.4,6.1,1425,204,11,2541,768,"[221009, 232120]"
09,197,Varanasi,varanasi,560162,3676841,1921857,1754984,2079790,306978,1597051,253184,43.44,3138671.0,1649187.0,1489484.0,1878100,430651.0,,769,1694405.0,66.12,77.87,53.05,1694405.0,397747.0,383652.0,276666.0,402220.0,167979.0,373306.0,870918.0,1663377.0,982054.0,770799.0,211255.0,2156617.0,1289.0,1268.0,1268.0,778.0,285,22,362.0,35,166,957,70.0,27.3,2.8,1258,37,39,1535,2395,"[221001, 221002, 221003, 221004, 221005, 221006, 221007, 221008, 221010, 221011, 221101, 221103, 221104, 221105, 221106, 221107, 221108, 221110, 221112, 221116, 221201, 221202, 221204, 221206, 221207, 221208, 221302, 221305, 221307, 221311, 221313, 221403, 221405]"
09,198,Sant Ravidas Nagar (Bhadohi),santravidasnagarbhadohi,222403,1578213,807099,771114,1348911,189745,229302,32658,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,130,11,1015,1555,
09,199,Mirzapur,mirzapur,394925,2496970,1312302,1184668,2149403,339323,347567,55602,13.92,2116042.0,1115249.0,1000793.0,1829536,305151.0,,1302,935101.0,55.31,69.59,39.26,935101.0,257429.0,238563.0,165779.0,192266.0,55604.0,275677.0,611622.0,1076403.0,714739.0,498926.0,215813.0,1401303.0,1767.0,1731.0,1726.0,1096.0,207,12,318.0,36,162,1002,43.6,52.8,3.6,1745,216,10,4405,567,"[231001, 231211, 231301, 231302, 231303, 231304, 231305, 231306, 231307, 231309, 231311, 231312, 231313, 231314, 231501]"
09,200,Sonbhadra,sonbhadra,333174,1862559,971344,891215,1548217,270822,314342,62352,16.88,1463519.0,770897.0,692622.0,1188089,251463.0,,493,571318.0,49.22,62.95,33.7,571318.0,158654.0,149164.0,96190.0,110600.0,37862.0,200376.0,418296.0,754798.0,537935.0,360180.0,177755.0,925584.0,1363.0,1342.0,1340.0,744.0,139,8,207.0,17,114,566,24.6,71.9,3.5,1391,38,18,6905,270,"[231205, 231206, 231207, 231208, 231209, 231212, 231213, 231215, 231216, 231217, 231218, 231219, 231220, 231221, 231222, 231223, 231224, 231225, 231226]"
09,201,Etah,etah,290683,1774480,947339,827141,1506338,245688,268142,44995,15.11,2790410.0,1509199.0,1281211.0,2306747,427839.0,,30,1220398.0,54.63,67.52,39.26,1220398.0,317447.0,309113.0,241463.0,247453.0,60202.0,362298.0,816610.0,1411894.0,802418.0,659834.0,142584.0,1987992.0,1517.0,1502.0,1501.0,1219.0,350,21,575.0,25,188,949,66.0,8.5,25.5,853,29,10,2431,730,"[207001, 207002, 207003, 207120, 207121, 207122, 207123, 207124, 207125, 207241, 207242, 207243, 207244, 207245, 207246, 207247, 207248, 207249, 207250, 207302, 207401, 207402, 207403]"
09,202,Kanshiram Nagar,kanshiramnagar,237903,1436719,764165,672554,1148512,190739,288207,47164,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,65,11,1955,735,
10,203,Pashchim Champaran,pashchimchamparan,710461,3935042,2061110,1873932,3541877,637354,393165,73107,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365,118,8,5228,753,
10,204,Purba Champaran,purbachamparan,981516,5099371,2681209,2418162,4698028,909672,401343,71844,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252,41,10,3968,1285,
10,205,Sheohar,sheohar,150144,656246,346673,309573,628130,144286,28116,5858,4.28,515961.0,273680.0,242281.0,494699,106808.0,,64,144444.0,35.27,45.28,23.86,144444.0,38706.0,41449.0,18325.0,26264.0,6366.0,70450.0,145010.0,261820.0,161218.0,133348.0,27870.0,354743.0,189.0,189.0,189.0,161.0,56,-,57.0,9,15,68,27.0,13.6,59.4,191,12,1,349,1880,[843329]
10,206,Sitamarhi,sitamarhi,736322,3423574,1803252,1620322,3233076,699274,190498,37048,5.56,2682720.0,1417611.0,1265109.0,2529407,548321.0,,1786,817711.0,38.46,49.36,26.13,817711.0,232998.0,241271.0,106199.0,149796.0,42252.0,366890.0,758084.0,1379659.0,855156.0,714136.0,141020.0,1827564.0,802.0,802.0,801.0,709.0,264,6,216.0,26,146,345,38.2,28.2,33.6,808,26,8,2294,1492,"[843301, 843302, 843311, 843314, 843315, 843318, 843319, 843320, 843322, 843323, 843324, 843326, 843327, 843328, 843330, 843331, 843332, 843333, 843351, 843360]"
10,207,Madhubani,madhubani,898515,4487379,2329313,2158066,4325884,868524,161495,29991,3.6,3575281.0,1840997.0,1734284.0,3450736,656858.0,,1260,1195776.0,41.97,56.79,26.25,1195776.0,311450.0,337265.0,166293.0,241046.0,80377.0,476534.0,1018476.0,1838518.0,1227723.0,877412.0,350311.0,2347558.0,1034.0,1034.0,1033.0,901.0,382,27,232.0,48,164,547,28.2,10.3,61.5,1040,70,6,3501,1282,"[847108, 847109, 847211, 847212, 847213, 847214, 847215, 847222, 847223, 847224, 847225, 847226, 847227, 847228, 847229, 847230, 847231, 847232, 847234, 847235, 847236, 847238, 847240, 847305, 847308, 847401, 847402, 847403, 847404, 847409, 847410, 847411, 847421]"
10,208,Supaul,supaul,443073,2229076,1155283,1073793,2123518,422580,105558,20493,4.74,1732578.0,902207.0,830371.0,1644370,308453.0,,5219,509025.0,37.28,52.42,20.81,509025.0,141754.0,142665.0,68442.0,90900.0,28675.0,239646.0,506073.0,881162.0,728222.0,526267.0,201955.0,1004356.0,526.0,526.0,525.0,440.0,187,9,104.0,14,53,242,11.8,10.0,78.2,526,25,3,2425,919,"[847451, 852105, 852109, 852110, 852111, 852125, 852130, 852131, 852137, 852138, 852139, 852214, 852215, 854338, 854339, 854340]"
10,209,Araria,araria,568142,2811569,1463333,1348236,2642792,535361,168777,32781,6.0,2158608.0,1128105.0,1030503.0,2026257,415563.0,,29423,589679.0,35.01,46.38,22.37,589679.0,170917.0,169716.0,72976.0,90784.0,26900.0,312331.0,640393.0,1080531.0,853445.0,657446.0,195999.0,1305163.0,713.0,713.0,711.0,552.0,162,4,60.0,16,108,252,8.0,17.5,74.5,716,26,3,2830,993,"[854311, 854312, 854318, 854328, 854329, 854331, 854332, 854334, 854336]"
10,210,Kishanganj,kishanganj,338445,1690400,866970,823430,1529277,306497,161123,31948,9.53,1296348.0,669552.0,626796.0,1167340,257252.0,,47116,313488.0,31.09,42.71,18.63,313488.0,104143.0,89804.0,35723.0,38799.0,13632.0,193354.0,382241.0,654356.0,417151.0,359819.0,57332.0,879197.0,730.0,730.0,730.0,442.0,91,3,120.0,16,39,181,10.6,37.3,52.1,732,39,3,1884,897,"[855101, 855106, 855107, 855108, 855115, 855116, 855117]"
10,211,Purnia,purnia,647777,3264619,1699370,1565249,2921614,581363,343005,66414,10.51,2543942.0,1328417.0,1215525.0,2321544,492491.0,,111947,700070.0,35.1,45.63,23.42,700070.0,192055.0,188455.0,89717.0,121468.0,60584.0,361499.0,754557.0,1286799.0,960700.0,782364.0,178336.0,1583242.0,1103.0,1103.0,1095.0,676.0,197,8,178.0,27,124,284,10.6,16.9,72.5,1113,160,3,3229,1011,"[854201, 854202, 854203, 854204, 854205, 854301, 854302, 854303, 854304, 854305, 854306, 854315, 854326, 854327, 854330, 854337]"
10,212,Katihar,katihar,619076,3071029,1600430,1470599,2797207,565512,273822,53564,8.92,2392638.0,1246872.0,1145766.0,2174361,455376.0,,140418,655119.0,35.09,45.31,23.8,655119.0,190559.0,184659.0,98997.0,112380.0,39452.0,351000.0,714699.0,1193641.0,898326.0,664259.0,234067.0,1494312.0,1290.0,1290.0,1231.0,785.0,183,10,248.0,30,83,316,14.9,36.7,48.4,1306,234,3,3057,1005,"[854101, 854103, 854104, 854105, 854106, 854107, 854108, 854109, 854112, 854114, 854115, 854116, 854117, 855102, 855105, 855113, 855114]"
10,213,Madhepura,madhepura,401289,2001762,1047559,954203,1913301,383856,88461,17433,4.42,1526646.0,797180.0,729466.0,1458679,267179.0,,9295,431480.0,36.07,48.8,22.11,431480.0,110975.0,116785.0,56748.0,91201.0,31536.0,215748.0,445170.0,776706.0,683976.0,498367.0,185609.0,842670.0,384.0,384.0,383.0,311.0,195,14,141.0,24,65,163,16.3,11.8,71.9,380,59,3,1788,1120,"[852101, 852112, 852113, 852114, 852115, 852122, 852128, 852132, 852213, 852219, 852220]"
10,214,Saharsa,saharsa,368979,1900661,997174,903487,1744121,340117,156540,28862,8.24,1508182.0,789432.0,718750.0,1383015,268453.0,,4642,465577.0,39.08,51.66,25.27,465577.0,117503.0,121342.0,63340.0,103110.0,37268.0,204535.0,441898.0,772277.0,589467.0,411566.0,177901.0,918715.0,441.0,441.0,441.0,374.0,178,5,63.0,14,60,188,28.7,14.7,56.6,445,23,1,1687,1127,"[852106, 852107, 852126, 852129, 852201, 852212, 852217, 852221]"
10,215,Darbhanga,darbhanga,803012,3937385,2059949,1877436,3554057,729100,383328,73912,9.74,3295789.0,1722189.0,1573600.0,3028441,616636.0,,841,1167572.0,44.33,56.72,30.78,1167572.0,293372.0,325340.0,150907.0,232248.0,82655.0,434762.0,958903.0,1678660.0,1028558.0,761464.0,267094.0,2267231.0,1083.0,1083.0,1083.0,850.0,267,14,271.0,29,138,494,47.5,21.0,31.5,1069,178,4,2279,1728,"[846001, 846002, 846003, 846004, 846005, 846006, 846007, 846008, 846009, 847101, 847103, 847104, 847106, 847115, 847121, 847123, 847201, 847203, 847204, 847233, 847304, 847306, 847337, 847405, 847407, 847422, 847423, 847427, 847428, 847429]"
10,216,Muzaffarpur,muzaffarpur,945703,4801062,2527497,2273565,4327625,857133,473437,88570,9.86,3746714.0,1951466.0,1795248.0,3398361,650882.0,,3472,1440954.0,47.95,59.1,35.81,1440954.0,377697.0,375833.0,184370.0,271130.0,138923.0,502511.0,1036658.0,1928996.0,1139830.0,895830.0,244000.0,2606884.0,1725.0,1725.0,1725.0,1423.0,412,26,526.0,50,216,763,44.2,13.5,42.3,1719,67,9,3172,1514,"[842001, 842002, 842003, 842004, 842005, 843101, 843103, 843104, 843105, 843106, 843107, 843108, 843109, 843111, 843112, 843113, 843115, 843117, 843118, 843119, 843120, 843121, 843122, 843123, 843124, 843125, 843126, 843127, 843128, 843129, 843130, 843143, 843146, 843312, 843321, 844127]"
10,217,Gopalganj,gopalganj,413044,2562012,1267666,1294346,2399207,387421,162805,25623,6.35,2152638.0,1075710.0,1076928.0,2022048,320452.0,,6157,816173.0,47.48,62.96,32.16,816173.0,251520.0,226128.0,128485.0,158427.0,28515.0,282490.0,648885.0,1061540.0,641672.0,466811.0,174861.0,1510966.0,1383.0,1383.0,1383.0,866.0,189,12,261.0,74,155,549,57.9,8.5,33.5,1395,139,5,2033,1260,"[841405, 841407, 841409, 841413, 841420, 841423, 841425, 841426, 841427, 841428, 841436, 841437, 841438, 841440, 841441, 841501, 841503, 841505, 841508]"
10,218,Siwan,siwan,535661,3330464,1675090,1655374,3147551,507055,182913,28606,5.49,2714349.0,1336283.0,1378066.0,2564860,383575.0,,13822,1118027.0,51.65,67.26,36.88,1118027.0,306968.0,306275.0,180106.0,209847.0,67645.0,357430.0,819014.0,1319204.0,730437.0,511578.0,218859.0,1983912.0,1438.0,1438.0,1437.0,1119.0,287,11,254.0,37,151,560,71.5,13.3,15.2,1435,95,3,2219,1501,"[841203, 841210, 841226, 841227, 841231, 841232, 841233, 841234, 841235, 841236, 841237, 841238, 841239, 841240, 841241, 841242, 841243, 841244, 841245, 841286, 841287, 841404, 841406, 841408, 841416, 841434, 841435, 841439, 841446, 841502, 841504, 841506, 841507, 841509]"
10,219,Saran,saran,631097,3951862,2022821,1929041,3598660,575224,353202,55873,8.94,3248701.0,1652661.0,1596040.0,2950064,471446.0,,6667,1347610.0,51.8,67.3,35.82,1347610.0,342494.0,360628.0,220404.0,317047.0,62137.0,420308.0,971710.0,1594015.0,860940.0,644618.0,216322.0,2387761.0,1566.0,1566.0,1566.0,1213.0,358,19,342.0,46,170,611,69.5,18.6,11.9,1570,194,6,2641,1496,"[841101, 841201, 841202, 841204, 841205, 841206, 841207, 841208, 841209, 841211, 841212, 841213, 841214, 841215, 841216, 841217, 841218, 841219, 841220, 841221, 841222, 841224, 841225, 841301, 841302, 841305, 841311, 841313, 841316, 841401, 841402, 841403, 841410, 841411, 841412, 841414, 841415, 841418, 841419, 841421, 841424, 841442, 841443, 841460]"
10,220,Vaishali,vaishali,626087,3495021,1844535,1650486,3261942,587807,233079,38280,6.67,2718421.0,1415603.0,1302818.0,2531766,412669.0,,3068,1098151.0,50.49,63.23,36.58,1098151.0,289620.0,290962.0,160999.0,260462.0,53254.0,361280.0,778885.0,1372189.0,782717.0,624452.0,158265.0,1935704.0,1414.0,1414.0,1414.0,929.0,294,14,154.0,29,141,627,50.2,24.0,25.8,1422,147,3,2036,1717,"[843110, 843114, 844101, 844102, 844103, 844113, 844114, 844115, 844116, 844117, 844119, 844121, 844122, 844123, 844124, 844125, 844126, 844128, 844502, 844503, 844504, 844505, 844507, 844508, 844509]"
10,221,Samastipur,samastipur,835493,4261566,2230003,2031563,4113769,807402,147797,28091,3.47,3394793.0,1760692.0,1634101.0,3271338,575523.0,,3362,1211152.0,45.13,57.59,31.67,1211152.0,348068.0,318259.0,161391.0,218608.0,69956.0,478075.0,973360.0,1710480.0,1071974.0,843356.0,228618.0,2322819.0,1122.0,1122.0,1122.0,878.0,321,33,195.0,39,151,636,54.7,19.8,25.5,1129,117,7,2904,1467,"[848101, 848102, 848113, 848114, 848115, 848117, 848121, 848122, 848125, 848127, 848129, 848130, 848131, 848132, 848133, 848134, 848160, 848206, 848208, 848210, 848211, 848216, 848236, 848301, 848302, 848501, 848502, 848503, 848504, 848505]"
10,222,Begusarai,begusarai,589667,2970541,1567660,1402881,2400718,482492,569823,107175,19.18,2349366.0,1228874.0,1120492.0,2241743,404656.0,,1505,896444.0,47.98,59.13,35.64,896444.0,230002.0,238430.0,115437.0,201143.0,56953.0,317887.0,683693.0,1197807.0,746075.0,571564.0,174511.0,1603291.0,729.0,729.0,729.0,503.0,233,17,167.0,76,146,446,53.3,28.2,18.5,694,446,10,1918,1549,"[848201, 848202, 848204, 851101, 851111, 851112, 851113, 851114, 851115, 851116, 851117, 851118, 851120, 851126, 851127, 851128, 851129, 851130, 851131, 851132, 851133, 851134, 851135, 851210, 851211, 851217, 851218]"
10,223,Khagaria,khagaria,328823,1666886,883786,783100,1579727,312717,87159,16106,5.23,1280354.0,679267.0,601087.0,1204027,224095.0,,332,414174.0,41.35,51.82,29.35,414174.0,106607.0,111887.0,55070.0,95168.0,21286.0,183903.0,375986.0,639554.0,467240.0,333262.0,133978.0,813114.0,241.0,241.0,241.0,220.0,136,4,124.0,35,47,126,39.7,25.6,34.7,245,56,2,1486,1122,"[848203, 851201, 851202, 851203, 851204, 851205, 851212, 851213, 851214, 851216, 852161]"
10,224,Bhagalpur,bhagalpur,564711,3037766,1615663,1422103,2435234,458408,602532,106303,19.83,2423172.0,1291658.0,1131514.0,1970745,412080.0,,55545,965683.0,49.5,59.22,38.13,965683.0,204880.0,243090.0,142439.0,243765.0,78697.0,305203.0,699924.0,1251470.0,855345.0,580731.0,274614.0,1567827.0,935.0,935.0,934.0,642.0,216,8,229.0,57,101,460,44.0,27.3,28.7,966,549,10,2569,1182,"[812001, 812002, 812003, 812004, 812005, 812006, 812007, 813113, 813203, 813206, 813209, 813210, 813213, 813214, 813222, 853201, 853202, 853205]"
10,225,Banka,banka,381601,2034763,1067140,967623,1963450,367997,71313,13604,3.5,1608773.0,843293.0,765480.0,1552353,278639.0,,75070,547326.0,42.73,55.29,28.67,547326.0,137137.0,161536.0,83442.0,118870.0,24495.0,213438.0,455600.0,827569.0,636665.0,405608.0,231057.0,972108.0,1682.0,1682.0,1677.0,909.0,207,8,146.0,25,108,360,22.7,29.0,48.3,1702,409,2,3020,674,"[813102, 813104, 813106, 813107, 813109, 813202, 814131]"
10,226,Munger,munger,263171,1367765,729041,638724,987645,192161,380120,71010,27.79,1137797.0,607730.0,530067.0,819950,195175.0,,18060,554332.0,59.47,69.89,47.4,554332.0,107443.0,134681.0,82675.0,166331.0,40304.0,134754.0,318251.0,602090.0,331451.0,233688.0,97763.0,806346.0,525.0,525.0,524.0,382.0,127,7,149.0,18,94,337,50.5,26.0,23.5,534,324,7,1419,964,"[811212, 811213, 811214]"
10,227,Lakhisarai,lakhisarai,163355,1000912,526345,474567,857901,139248,143011,24107,14.29,802225.0,417672.0,384553.0,684485,125397.0,,5636,303536.0,47.96,60.74,33.96,303536.0,75190.0,85703.0,37350.0,83075.0,15832.0,111184.0,233060.0,404298.0,292634.0,226192.0,66442.0,509591.0,357.0,357.0,357.0,308.0,125,2,96.0,12,33,125,50.2,34.3,15.5,362,110,2,1228,815,"[811112, 811309, 811310]"
10,228,Sheikhpura,sheikhpura,100701,636342,329743,306599,527340,82905,109002,17796,17.13,525502.0,273992.0,251510.0,444189,78958.0,,211,202035.0,48.6,61.94,33.92,202035.0,44938.0,55787.0,23763.0,57234.0,11645.0,71583.0,151312.0,265517.0,194396.0,151504.0,42892.0,331106.0,268.0,268.0,268.0,238.0,95,5,72.0,7,67,174,47.1,41.4,11.5,261,53,2,689,924,[811105]
10,229,Nalanda,nalanda,477529,2877653,1497060,1380593,2419759,401779,457894,75750,15.91,2370528.0,1238599.0,1131929.0,2016899,360797.0,,970,1015473.0,53.19,66.44,38.58,1015473.0,210649.0,257416.0,133793.0,269470.0,105051.0,298638.0,664326.0,1237078.0,903144.0,700007.0,203137.0,1467384.0,1000.0,1000.0,1000.0,879.0,344,11,198.0,34,92,398,55.3,31.9,12.8,1003,52,6,2355,1222,"[801301, 801302, 801303, 801306, 801307, 803101, 803107, 803108, 803111, 803113, 803114, 803115, 803116, 803117, 803118, 803119, 803120, 803121, 803215, 803216, 805105]"
